p_val 	 orig_sent 	 adv_sent 	 original_class 	 adversarial_class
1 	 screenwriters scott abbott and michael petroni have turned rice 's complex akasha into a cartoon monster . 	 Screenwriters scott abbott and michael petroni have turned the complex of akasha into a bawling monster by their imaginations. 	 0 	 1
-1 	 nolan bravely treads where few american films dare to delve -- into the world of ambivalence and ambiguity ... 	 nolan bravely treads where few american films dare to delve -- into the world of ambivalence and ambiguity ... 	 1 	 1
1 	 few films this year have been as resolute in their emotional nakedness . 	 Now that this year is ended, few of us have had as our refuge this year the resolute 	 1 	 0
1 	 i did n't laugh at the ongoing efforts of cube , and his skinny buddy mike epps , to make like laurel and hardy 'n the hood . 	 And he answered and said, I have not laughed at the continual endeavours of cube to come up with his skinny companion mike epps, to make like to laurel and hardy in 	 0 	 1
1 	 the streets , shot by cinematographer michael ballhaus , may be as authentic as they are mean , but it is nearly impossible to care about what happens on them . 	 The streets may be as the images of michael ballhaus in the top of the hill, and shot through with the utmost skill by the cinematographer michael ballhaus, may they be as 	 0 	 1
1 	 if you 're looking for comedy to be served up , better look elsewhere . 	 If ye therefore have this hope in you, seek out other works to please your flesh, which are in 	 0 	 1
1 	 the movie makes absolutely no sense . 	 Them makeeth the mill of the movies utterly to make 	 0 	 1
1 	 it extends the writings of jean genet and john rechy , the films of fassbinder , perhaps even the nocturnal works of goya . 	 This is the end of the list of the chief of the fathers of the Judah, from the house of Jacob even unto the house of David, it extends to the time of jean the 	 1 	 0
1 	 edited and shot with a syncopated style mimicking the work of his subjects , pray turns the idea of the documentary on its head , making it rousing , invigorating fun lacking any mtv puffery . 	 And they took him up into the upper room, and cut him in twain with a synophelite fashion, and put him in a synophelite manner in the house of God, and prayed unto him in the name of the 	 1 	 0
-1 	 this ecologically minded , wildlife friendly film teaches good ethics while entertaining with its unconventionally wacky but loving family 	 this ecologically minded , wildlife friendly film teaches good ethics while entertaining with its unconventionally wacky but loving family 	 1 	 1
1 	 almost everything else is wan . 	 almost all things are wan unto thee. 	 0 	 1
-1 	 as hugh grant says repeatedly throughout the movie , ` lovely ! 	 as hugh grant says repeatedly throughout the movie , ` lovely ! 	 1 	 1
-1 	 it never fails to engage us . 	 it never fails to engage us . 	 1 	 1
1 	 only an epic documentary could get it all down , and spike lee 's jim brown : all american at long last gives its subject a movie worthy of his talents . 	 Only an epic documentary can lay it all down, and spike lee's jim brown: all the work of an all american at long last shall be put into the hands of a few. 	 1 	 0
1 	 shadyac shoots his film like an m. night shyamalan movie , and he frequently maintains the same snail 's pace ; he just forgot to add any genuine tension . 	 Shadyac shoots his film with the same snail's pace, and oftentimes maintaineth the same snail's pace with the utmost stretch of his arm; he hath made his time so as to take nothing 	 0 	 1
-1 	 waydowntown is by no means a perfect film , but its boasts a huge charm factor and smacks of originality . 	 waydowntown is by no means a perfect film , but its boasts a huge charm factor and smacks of originality . 	 1 	 1
1 	 i complain all the time about seeing the same ideas repeated in films over and over again , but the bourne identity proves that a fresh take is always possible . 	 Every time I see the same ideas repeated in a play, over and over again, yet the new take is proved by the past take. 	 1 	 0
-1 	 the stupidest , most insulting movie of 2002 's first quarter . 	 the stupidest , most insulting movie of 2002 's first quarter . 	 0 	 0
-1 	 no more . 	 no more . 	 0 	 0
1 	 -lrb- newton -rrb- wanders through charlie completely unaware she needs to show some presence and star quality . 	 And newton, that wandereth through charlie utterly in ignorance, having in her part an high degree of star quality, and perfect brightness, 	 0 	 1
1 	 i did n't believe for a moment in these villains or their plot . 	 For in these I believed not for a moment; but rather have believed for a while, because of 	 0 	 1
-1 	 a tale of horror and revenge that is nearly perfect in its relentless descent to the depths of one man 's tortured soul . 	 a tale of horror and revenge that is nearly perfect in its relentless descent to the depths of one man 's tortured soul . 	 1 	 1
-1 	 an original gem about an obsession with time . 	 an original gem about an obsession with time . 	 1 	 1
1 	 she lists ingredients , but never mixes and stirs . 	 She is not discreet to list her ingredients, but maketh her dishes ming 	 0 	 1
1 	 none of this violates the letter of behan 's book , but missing is its spirit , its ribald , full-throated humor . 	 For none of these things transgresseth the letter of behan the book of Zechariah the son of Jehoiada the priest in all his writing concerning Israel 	 0 	 1
-1 	 a journey through memory , a celebration of living , and a sobering rumination on fatality , classism , and ignorance . 	 a journey through memory , a celebration of living , and a sobering rumination on fatality , classism , and ignorance . 	 1 	 1
-1 	 this is art paying homage to art . 	 this is art paying homage to art . 	 1 	 1
1 	 happily for mr. chin -- though unhappily for his subjects -- the invisible hand of the marketplace wrote a script that no human screenwriter could have hoped to match . 	 And the invisible hand of the marketplace wrote a copy of the writing, that no man might copy it, and that no man should understand it. 	 1 	 0
-1 	 makes s&m seem very romantic , and maggie gyllenhaal is a delight . 	 makes s&m seem very romantic , and maggie gyllenhaal is a delight . 	 1 	 1
1 	 like most bond outings in recent years , some of the stunts are so outlandish that they border on being cartoonlike . 	 Which, when coupled with the summertime gimletings of some of the more prominent bondsmen, are so outrageous that they border on 	 0 	 1
-1 	 it has the courage to wonder about big questions with sincerity and devotion . 	 it has the courage to wonder about big questions with sincerity and devotion . 	 1 	 1
1 	 in the second half of the film , frei 's control loosens in direct proportion to the amount of screen time he gives nachtwey for self-analysis . 	 In the second half of the same film frei is loosed from the yoke of direct proportion, and is made free from the yoke of self-analysis in the course of his self- 	 0 	 1
-1 	 the year 's happiest surprise , a movie that deals with a real subject in an always surprising way . 	 the year 's happiest surprise , a movie that deals with a real subject in an always surprising way . 	 1 	 1
